Collection_ID,Field,Form ID,State,Year,Serial_agar_dilution_for_creating_the_model_ (N=20),Origin,County,hyphal_tip (ht),DNA Extraction,lat,long,Size of field (acres),Percentage Affected ,History,Number of Years,Fungicide This Year,Chemigation,Applied for White Mold,Products,Timing,Pre-2015 Fungicides,Number of Years,Products_Soybean,Timing: Soybean,Notes,Apparently low sensitiviy,
1436,na,,IA,2017,No,trial,Nashua,,,42.9357,92.5764,,,Plot #302 Sample #10 GPS:42.9357 -92.5764 Rep #3 Trt: Endura,,,,,,,,,,,,,
1437,na,,IA,2017,No,trial,Nashua,,,42.9357,92.5764,,,Plot #303 Sample #1 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,,
1438,na,,IA,2017,No,trial,Nashua,,,42.9357,92.5764,,,Plot #303 Sample #2 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,,
1439,na,,IA,2017,No,trial,Nashua,,,42.9357,92.5764,,,Plot #303 Sample #3 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,,
1440,na,,IA,2017,No,trial,Nashua,,,42.9357,92.5764,,,Plot #303 Sample #4 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,,
1441,na,,IA,2017,No,trial,Nashua,,,42.9357,92.5764,,,Plot #303 Sample #5 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,,
1442,na,,IA,2017,No,trial,Nashua,,,42.9357,92.5764,,,Plot #303 Sample #6 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,,
1443,na,,IA,2017,No,trial,Nashua,,,42.9357,92.5764,,,Plot #303 Sample #7 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,,
1444,na,,IA,2017,No,trial,Nashua,,,42.9357,92.5764,,,Plot #303 Sample #8 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,,
1445,na,,IA,2017,No,trial,Nashua,,,42.9357,92.5764,,,Plot #303 Sample #9 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,,
1446,na,,IA,2017,No,trial,Nashua,,,42.9357,92.5764,,,Plot #303 Sample #10 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,,
1447,na,,IA,2017,No,trial,Nashua,,,42.936,92.5766,,,Plot #304 Sample #1 GPS:42.9360 -92.5766 Rep #3 Trt: Topsin,,,,,,,,,,,,,
1448,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5766,,,Plot #304 Sample #1 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,,
1449,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5766,,,Plot #304 Sample #2 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,,
1450,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5766,,,Plot #304 Sample #3 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,,
1451,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5766,,,Plot #304 Sample #4 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,,
1452,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5766,,,Plot #304 Sample #5 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,,
1453,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5766,,,Plot #304 Sample #6 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,,
1454,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5766,,,Plot #304 Sample #7 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,,
1455,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5766,,,Plot #304 Sample #8 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,,
1456,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5766,,,Plot #304 Sample #9 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,,
1457,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5766,,,Plot #304 Sample #10 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,,
1458,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5769,,,Plot #404 Sample #1 GPS:42.9358 -92.5769 Rep #4 Non-treated,,,,,,,,,,,,,
1459,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5769,,,Plot #404 Sample #2 GPS:42.9358 -92.5769 Rep #4 Non-treated,,,,,,,,,,,,,
1460,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5769,,,Plot #404 Sample #3 GPS:42.9358 -92.5769 Rep #4 Non-treated,,,,,,,,,,,,,
1461,na,,IA,2017,No,trial,Nashua,,,42.9878,92.5577,,,Plot #405 Sample #1 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,,
1462,na,,IA,2017,No,trial,Nashua,,,42.9878,92.5577,,,Plot #405 Sample #2 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,,
1463,na,,IA,2017,No,trial,Nashua,,,42.9878,92.5577,,,Plot #405 Sample #3 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,,
1464,na,,IA,2017,No,trial,Nashua,,,42.9878,92.5577,,,Plot #405 Sample #4 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,,
1465,na,,IA,2017,No,trial,Nashua,,,42.9878,92.5577,,,Plot #405 Sample #5 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,,
1466,na,,IA,2017,No,trial,Nashua,,,42.9878,92.5577,,,Plot #405 Sample #6 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,,
1467,na,,IA,2017,No,trial,Nashua,,,42.9878,92.5577,,,Plot #405 Sample #7 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,,
1468,na,,IA,2017,No,trial,Nashua,,,42.9878,92.5577,,,Plot #405 Sample #8 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,,
1469,na,,IA,2017,No,trial,Nashua,,,42.9878,92.5577,,,Plot #405 Sample #9 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,,
1470,na,,IA,2017,No,trial,Nashua,,,42.9878,92.5577,,,Plot #405 Sample #10 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,,
1471,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5769,,,Plot #408 Sample #1 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,,
1472,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5769,,,Plot #408 Sample #2 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,,
1473,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5769,,,Plot #408 Sample #3 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,,
1474,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5769,,,Plot #408 Sample #4 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,,
1475,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5769,,,Plot #408 Sample #5 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,,
1476,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5769,,,Plot #408 Sample #6 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,,
1477,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5769,,,Plot #408 Sample #7 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,,
1478,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5769,,,Plot #408 Sample #8 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,,
1479,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5769,,,Plot #408 Sample #9 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,,
1480,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5769,,,Plot #408 Sample #10 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,,
1481,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5768,,,Plot #411 Sample #1 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,,
1482,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5768,,,Plot #411 Sample #2 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,,
1483,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5768,,,Plot #411 Sample #3 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,,
1484,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5768,,,Plot #411 Sample #4 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,,
1485,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5768,,,Plot #411 Sample #5 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,,
1486,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5768,,,Plot #411 Sample #6 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,,
1487,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5768,,,Plot #411 Sample #7 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,,
1488,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5768,,,Plot #411 Sample #8 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,,
1489,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5768,,,Plot #411 Sample #9 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,,
1490,na,,IA,2017,No,trial,Nashua,,,42.9358,92.5768,,,Plot #411 Sample #10 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,,
1491,sa,,WI,2017,No,trial,Sauk City,,,43.222372,89.638891,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #1",,,,,,,,,,,,,
1492,sa,,WI,2017,No,trial,Sauk City,,,43.222372,89.638891,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #2",,,,,,,,,,,,,
1493,sa,,WI,2017,No,trial,Sauk City,,,43.222372,89.638891,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #3",,,,,,,,,,,,,
1494,sa,,WI,2017,No,trial,Sauk City,,,43.222372,89.638891,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #4",,,,,,,,,,,,,
1495,sa,,WI,2017,No,trial,Sauk City,,,43.222372,89.638891,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #5",,,,,,,,,,,,,
1496,sa,,WI,2017,No,trial,Sauk City,,,43.222372,89.638891,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #6",,,,,,,,,,,,,
1497,sa,,WI,2017,No,trial,Sauk City,,,43.222372,89.638891,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #7",,,,,,,,,,,,,
1498,sa,,WI,2017,No,trial,Sauk City,,,43.222372,89.638891,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #8",,,,,,,,,,,,,
1499,sa,,WI,2017,No,trial,Sauk City,,,43.222372,89.638891,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #9",,,,,,,,,,,,,
1500,sa,,WI,2017,No,trial,Sauk City,,,43.222372,89.638891,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #10",,,,,,,,,,,,,
1501,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #1,,,,,,,,,,,,,
1502,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #2,,,,,,,,,,,,,
1503,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #3,,,,,,,,,,,,,
1504,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #4,,,,,,,,,,,,,
1505,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #5,,,,,,,,,,,,,
1506,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #6,,,,,,,,,,,,,
1507,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #7,,,,,,,,,,,,,
1508,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #8,,,,,,,,,,,,,
1509,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #9,,,,,,,,,,,,,
1510,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #10,,,,,,,,,,,,,
1511,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #1,,,,,,,,,,,,,
1512,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #2,,,,,,,,,,,,,
1513,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #3,,,,,,,,,,,,,
1514,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #4,,,,,,,,,,,,,
1515,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #5,,,,,,,,,,,,,
1516,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #6,,,,,,,,,,,,,
1517,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #7,,,,,,,,,,,,,
1518,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #8,,,,,,,,,,,,,
1519,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #9,,,,,,,,,,,,,
1520,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #10,,,,,,,,,,,,,
1521,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #1,,,,,,,,,,,,,
1522,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #2,,,,,,,,,,,,,
1523,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #3,,,,,,,,,,,,,
1524,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #4,,,,,,,,,,,,,
1525,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #5,,,,,,,,,,,,,
1526,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #6,,,,,,,,,,,,,
1527,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #7,,,,,,,,,,,,,
1528,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #8,,,,,,,,,,,,,
1529,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #9,,,,,,,,,,,,,
1530,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #10,,,,,,,,,,,,,
1531,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #1,,,,,,,,,,,,,
1532,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #2,,,,,,,,,,,,,
1533,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #3,,,,,,,,,,,,,
1534,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #4,,,,,,,,,,,,,
1535,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #5,,,,,,,,,,,,,
1536,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #6,,,,,,,,,,,,,
1537,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #7,,,,,,,,,,,,,
1538,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #8,,,,,,,,,,,,,
1539,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #9,,,,,,,,,,,,,
1540,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #10,,,,,,,,,,,,,
1541,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #1,,,,,,,,,,,,,
1542,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #2,,,,,,,,,,,,,
1543,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #3,,,,,,,,,,,,,
1544,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #4,,,,,,,,,,,,,
1545,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #5,,,,,,,,,,,,,
1546,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #6,,,,,,,,,,,,,
1547,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #7,,,,,,,,,,,,,
1548,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #8,,,,,,,,,,,,,
1549,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #9,,,,,,,,,,,,,
1550,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #10,,,,,,,,,,,,,
1551,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #1,,,,,,,,,,,,,
1552,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #2,,,,,,,,,,,,,
1553,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #3,,,,,,,,,,,,,
1554,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #4,,,,,,,,,,,,,
1555,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #5,,,,,,,,,,,,,
1556,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #6,,,,,,,,,,,,,
1557,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #7,,,,,,,,,,,,,
1558,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #8,,,,,,,,,,,,,
1559,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #9,,,,,,,,,,,,,
1560,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #10,,,,,,,,,,,,,
1561,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #1,,,,,,,,,,,,,
1562,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #2,,,,,,,,,,,,,
1563,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #3,,,,,,,,,,,,,
1564,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #4,,,,,,,,,,,,,
1565,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #5,,,,,,,,,,,,,
1566,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #6,,,,,,,,,,,,,
1567,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #7,,,,,,,,,,,,,
1568,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #8,,,,,,,,,,,,,
1569,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #9,,,,,,,,,,,,,
1570,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #10,,,,,,,,,,,,,
1571,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #1,,,,,,,,,,,,,
1572,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #2,,,,,,,,,,,,,
1573,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #3,,,,,,,,,,,,,
1574,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #4,,,,,,,,,,,,,
1575,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #5,,,,,,,,,,,,,
1576,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #6,,,,,,,,,,,,,
1577,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #7,,,,,,,,,,,,,
1578,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #8,,,,,,,,,,,,,
1579,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #9,,,,,,,,,,,,,
1580,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #10,,,,,,,,,,,,,
1581,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #1,,,,,,,,,,,,,
1582,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #2,,,,,,,,,,,,,
1583,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #3,,,,,,,,,,,,,
1584,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #4,,,,,,,,,,,,,
1585,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #5,,,,,,,,,,,,,
1586,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #6,,,,,,,,,,,,,
1587,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #7,,,,,,,,,,,,,
1588,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #8,,,,,,,,,,,,,
1589,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #9,,,,,,,,,,,,,
1590,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #10,,,,,,,,,,,,,
1591,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #1,,,,,,,,,,,,,
1592,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #2,,,,,,,,,,,,,
1593,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #3,,,,,,,,,,,,,
1594,han,,WI,2017,No,trial,Hancock,,,44.113197,89.545851,,,Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #4,,,,,,,,,,,,,
